session_id	original_session_id
ses-r+24+05+05+Particles	ses-r-24-05-05_Particles
ses-r+24+05+05+Particles+001	ses-r-24-05-05_Particles_001
ses-r+24+05+05+Particles+002	ses-r-24-05-05_Particles_002
ses-r+24+05+05+Particles+later	ses-r-24-05-05_Particles_later
ses-r+24+05+05+Particles+later+001	ses-r-24-05-05_Particles_later_001
ses-r+24+05+05+Particles+later+002	ses-r-24-05-05_Particles_later_002
ses-r+24+05+05+Zstack+001	ses-r-24-05-05_Zstack_001
ses-r+24+05+05+Zstack+002	ses-r-24-05-05_Zstack_002
